ticker,name,sleeve,region,country,exchange,currency,asset_type,sector,industry,market_cap_usd,market_cap_rank,as_of_date,source,source_url,data_provider,investable,benchmark_only,signal_only,include,proxy_type,source_method,notes
LOW,Lowe's,global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Consumer Discretionary,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
LRCX,Lam Research,global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Information Technology,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
MA,Mastercard,global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Financials,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
MCD,McDonald's,global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Consumer Discretionary,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
MDLZ,Mondelēz International,global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Consumer Staples,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
MDT,Medtronic,global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Health Care,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
META,Meta Platforms,global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Communication Services,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
MMM,3M,global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Industrials,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
MO,Altria,global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Consumer Staples,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
MRK,Merck & Co.,global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Health Care,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
MS,Morgan Stanley,global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Financials,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
MSFT,Microsoft,global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Information Technology,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
MU,Micron Technology,global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Information Technology,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
NEE,NextEra Energy,global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Utilities,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
NFLX,"Netflix, Inc.",global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Communication Services,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
NKE,"Nike, Inc.",global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Consumer Discretionary,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
NOW,ServiceNow,global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Information Technology,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
NVDA,Nvidia,global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Information Technology,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
ORCL,Oracle Corporation,global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Information Technology,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
