ticker,name,sleeve,region,country,exchange,currency,asset_type,sector,industry,market_cap_usd,market_cap_rank,as_of_date,source,source_url,data_provider,investable,benchmark_only,signal_only,include,proxy_type,source_method,notes
GRSEL.IS,GÜR-SEL TURİZM TAŞIMACILIK VE SERVİS TİCARET A.Ş.,global_equity_turkey,Europe / Middle East,Turkey,Borsa Istanbul,TRY,equity,,,,,2026-06-30,KAP BIST 100 index constituents,https://www.kap.org.tr/en/Endeksler,public_web_source,True,False,False,True,direct_listing,index_proxy,BIST 100 constituent proxy retrieved 2026-06-30; Yahoo suffix .IS applied for price lookup.
SAHOL.IS,HACI ÖMER SABANCI HOLDİNG A.Ş.,global_equity_turkey,Europe / Middle East,Turkey,Borsa Istanbul,TRY,equity,,,,,2026-06-30,KAP BIST 100 index constituents,https://www.kap.org.tr/en/Endeksler,public_web_source,True,False,False,True,direct_listing,index_proxy,BIST 100 constituent proxy retrieved 2026-06-30; Yahoo suffix .IS applied for price lookup.
HEKTS.IS,HEKTAŞ TİCARET T.A.Ş.,global_equity_turkey,Europe / Middle East,Turkey,Borsa Istanbul,TRY,equity,,,,,2026-06-30,KAP BIST 100 index constituents,https://www.kap.org.tr/en/Endeksler,public_web_source,True,False,False,True,direct_listing,index_proxy,BIST 100 constituent proxy retrieved 2026-06-30; Yahoo suffix .IS applied for price lookup.
ISMEN.IS,İŞ YATIRIM MENKUL DEĞERLER A.Ş.,global_equity_turkey,Europe / Middle East,Turkey,Borsa Istanbul,TRY,equity,,,,,2026-06-30,KAP BIST 100 index constituents,https://www.kap.org.tr/en/Endeksler,public_web_source,True,False,False,True,direct_listing,index_proxy,BIST 100 constituent proxy retrieved 2026-06-30; Yahoo suffix .IS applied for price lookup.
IZENR.IS,İZDEMİR ENERJİ ELEKTRİK ÜRETİM A.Ş.,global_equity_turkey,Europe / Middle East,Turkey,Borsa Istanbul,TRY,equity,,,,,2026-06-30,KAP BIST 100 index constituents,https://www.kap.org.tr/en/Endeksler,public_web_source,True,False,False,True,direct_listing,index_proxy,BIST 100 constituent proxy retrieved 2026-06-30; Yahoo suffix .IS applied for price lookup.
KRDMD.IS,KARDEMİR KARABÜK DEMİR ÇELİK SANAYİ VE TİCARET A.Ş.,global_equity_turkey,Europe / Middle East,Turkey,Borsa Istanbul,TRY,equity,,,,,2026-06-30,KAP BIST 100 index constituents,https://www.kap.org.tr/en/Endeksler,public_web_source,True,False,False,True,direct_listing,index_proxy,BIST 100 constituent proxy retrieved 2026-06-30; Yahoo suffix .IS applied for price lookup.
KTLEV.IS,KATILIMEVİM TASARRUF FİNANSMAN A.Ş.,global_equity_turkey,Europe / Middle East,Turkey,Borsa Istanbul,TRY,equity,,,,,2026-06-30,KAP BIST 100 index constituents,https://www.kap.org.tr/en/Endeksler,public_web_source,True,False,False,True,direct_listing,index_proxy,BIST 100 constituent proxy retrieved 2026-06-30; Yahoo suffix .IS applied for price lookup.
KLRHO.IS,KİLER HOLDİNG A.Ş.,global_equity_turkey,Europe / Middle East,Turkey,Borsa Istanbul,TRY,equity,,,,,2026-06-30,KAP BIST 100 index constituents,https://www.kap.org.tr/en/Endeksler,public_web_source,True,False,False,True,direct_listing,index_proxy,BIST 100 constituent proxy retrieved 2026-06-30; Yahoo suffix .IS applied for price lookup.
KCHOL.IS,KOÇ HOLDİNG A.Ş.,global_equity_turkey,Europe / Middle East,Turkey,Borsa Istanbul,TRY,equity,,,,,2026-06-30,KAP BIST 100 index constituents,https://www.kap.org.tr/en/Endeksler,public_web_source,True,False,False,True,direct_listing,index_proxy,BIST 100 constituent proxy retrieved 2026-06-30; Yahoo suffix .IS applied for price lookup.
KUYAS.IS,KUYAŞ YATIRIM A.Ş.,global_equity_turkey,Europe / Middle East,Turkey,Borsa Istanbul,TRY,equity,,,,,2026-06-30,KAP BIST 100 index constituents,https://www.kap.org.tr/en/Endeksler,public_web_source,True,False,False,True,direct_listing,index_proxy,BIST 100 constituent proxy retrieved 2026-06-30; Yahoo suffix .IS applied for price lookup.
MAGEN.IS,MARGÜN ENERJİ ÜRETİM SANAYİ VE TİCARET A.Ş.,global_equity_turkey,Europe / Middle East,Turkey,Borsa Istanbul,TRY,equity,,,,,2026-06-30,KAP BIST 100 index constituents,https://www.kap.org.tr/en/Endeksler,public_web_source,True,False,False,True,direct_listing,index_proxy,BIST 100 constituent proxy retrieved 2026-06-30; Yahoo suffix .IS applied for price lookup.
MAVI.IS,MAVİ GİYİM SANAYİ VE TİCARET A.Ş.,global_equity_turkey,Europe / Middle East,Turkey,Borsa Istanbul,TRY,equity,,,,,2026-06-30,KAP BIST 100 index constituents,https://www.kap.org.tr/en/Endeksler,public_web_source,True,False,False,True,direct_listing,index_proxy,BIST 100 constituent proxy retrieved 2026-06-30; Yahoo suffix .IS applied for price lookup.
MIATK.IS,MİA TEKNOLOJİ A.Ş.,global_equity_turkey,Europe / Middle East,Turkey,Borsa Istanbul,TRY,equity,,,,,2026-06-30,KAP BIST 100 index constituents,https://www.kap.org.tr/en/Endeksler,public_web_source,True,False,False,True,direct_listing,index_proxy,BIST 100 constituent proxy retrieved 2026-06-30; Yahoo suffix .IS applied for price lookup.
MGROS.IS,MİGROS TİCARET A.Ş.,global_equity_turkey,Europe / Middle East,Turkey,Borsa Istanbul,TRY,equity,,,,,2026-06-30,KAP BIST 100 index constituents,https://www.kap.org.tr/en/Endeksler,public_web_source,True,False,False,True,direct_listing,index_proxy,BIST 100 constituent proxy retrieved 2026-06-30; Yahoo suffix .IS applied for price lookup.
MPARK.IS,MLP SAĞLIK HİZMETLERİ A.Ş.,global_equity_turkey,Europe / Middle East,Turkey,Borsa Istanbul,TRY,equity,,,,,2026-06-30,KAP BIST 100 index constituents,https://www.kap.org.tr/en/Endeksler,public_web_source,True,False,False,True,direct_listing,index_proxy,BIST 100 constituent proxy retrieved 2026-06-30; Yahoo suffix .IS applied for price lookup.
OBAMS.IS,OBA MAKARNACILIK SANAYİ VE TİCARET A.Ş.,global_equity_turkey,Europe / Middle East,Turkey,Borsa Istanbul,TRY,equity,,,,,2026-06-30,KAP BIST 100 index constituents,https://www.kap.org.tr/en/Endeksler,public_web_source,True,False,False,True,direct_listing,index_proxy,BIST 100 constituent proxy retrieved 2026-06-30; Yahoo suffix .IS applied for price lookup.
ODAS.IS,ODAŞ ELEKTRİK ÜRETİM SANAYİ TİCARET A.Ş.,global_equity_turkey,Europe / Middle East,Turkey,Borsa Istanbul,TRY,equity,,,,,2026-06-30,KAP BIST 100 index constituents,https://www.kap.org.tr/en/Endeksler,public_web_source,True,False,False,True,direct_listing,index_proxy,BIST 100 constituent proxy retrieved 2026-06-30; Yahoo suffix .IS applied for price lookup.
OTKAR.IS,OTOKAR OTOMOTİV VE SAVUNMA SANAYİ A.Ş.,global_equity_turkey,Europe / Middle East,Turkey,Borsa Istanbul,TRY,equity,,,,,2026-06-30,KAP BIST 100 index constituents,https://www.kap.org.tr/en/Endeksler,public_web_source,True,False,False,True,direct_listing,index_proxy,BIST 100 constituent proxy retrieved 2026-06-30; Yahoo suffix .IS applied for price lookup.
OYAKC.IS,OYAK ÇİMENTO FABRİKALARI A.Ş.,global_equity_turkey,Europe / Middle East,Turkey,Borsa Istanbul,TRY,equity,,,,,2026-06-30,KAP BIST 100 index constituents,https://www.kap.org.tr/en/Endeksler,public_web_source,True,False,False,True,direct_listing,index_proxy,BIST 100 constituent proxy retrieved 2026-06-30; Yahoo suffix .IS applied for price lookup.
PASEU.IS,PASİFİK EURASİA LOJİSTİK DIŞ TİCARET A.Ş.,global_equity_turkey,Europe / Middle East,Turkey,Borsa Istanbul,TRY,equity,,,,,2026-06-30,KAP BIST 100 index constituents,https://www.kap.org.tr/en/Endeksler,public_web_source,True,False,False,True,direct_listing,index_proxy,BIST 100 constituent proxy retrieved 2026-06-30; Yahoo suffix .IS applied for price lookup.
PSGYO.IS,PASİFİK GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,global_equity_turkey,Europe / Middle East,Turkey,Borsa Istanbul,TRY,equity,,,,,2026-06-30,KAP BIST 100 index constituents,https://www.kap.org.tr/en/Endeksler,public_web_source,True,False,False,True,direct_listing,index_proxy,BIST 100 constituent proxy retrieved 2026-06-30; Yahoo suffix .IS applied for price lookup.
PAHOL.IS,PASİFİK HOLDİNG A.Ş.,global_equity_turkey,Europe / Middle East,Turkey,Borsa Istanbul,TRY,equity,,,,,2026-06-30,KAP BIST 100 index constituents,https://www.kap.org.tr/en/Endeksler,public_web_source,True,False,False,True,direct_listing,index_proxy,BIST 100 constituent proxy retrieved 2026-06-30; Yahoo suffix .IS applied for price lookup.
PATEK.IS,PASİFİK TEKNOLOJİ A.Ş.,global_equity_turkey,Europe / Middle East,Turkey,Borsa Istanbul,TRY,equity,,,,,2026-06-30,KAP BIST 100 index constituents,https://www.kap.org.tr/en/Endeksler,public_web_source,True,False,False,True,direct_listing,index_proxy,BIST 100 constituent proxy retrieved 2026-06-30; Yahoo suffix .IS applied for price lookup.
PGSUS.IS,PEGASUS HAVA TAŞIMACILIĞI A.Ş.,global_equity_turkey,Europe / Middle East,Turkey,Borsa Istanbul,TRY,equity,,,,,2026-06-30,KAP BIST 100 index constituents,https://www.kap.org.tr/en/Endeksler,public_web_source,True,False,False,True,direct_listing,index_proxy,BIST 100 constituent proxy retrieved 2026-06-30; Yahoo suffix .IS applied for price lookup.
PETKM.IS,PETKİM PETROKİMYA HOLDİNG A.Ş.,global_equity_turkey,Europe / Middle East,Turkey,Borsa Istanbul,TRY,equity,,,,,2026-06-30,KAP BIST 100 index constituents,https://www.kap.org.tr/en/Endeksler,public_web_source,True,False,False,True,direct_listing,index_proxy,BIST 100 constituent proxy retrieved 2026-06-30; Yahoo suffix .IS applied for price lookup.
