Date,Strategy,Window,Rolling_CAGR_Diff_vs_Equal_Weight
2023-09-26,Momentum Tilt 6M/12M,3Y,-0.00867355077935783
2023-09-27,Momentum Tilt 6M/12M,3Y,-0.008106460449152975
2023-09-28,Momentum Tilt 6M/12M,3Y,-0.008646765920069521
2023-09-29,Momentum Tilt 6M/12M,3Y,-0.009335536047542004
2023-10-02,Momentum Tilt 6M/12M,3Y,-0.010516510354919628
2023-10-03,Momentum Tilt 6M/12M,3Y,-0.007454709013139382
2023-10-04,Momentum Tilt 6M/12M,3Y,-0.006082925939517647
2023-10-05,Momentum Tilt 6M/12M,3Y,-0.006248425311036199
2023-10-06,Momentum Tilt 6M/12M,3Y,-0.006886648652409066
2023-10-09,Momentum Tilt 6M/12M,3Y,-0.005904011594728864
2023-10-10,Momentum Tilt 6M/12M,3Y,-0.004321982889483156
2023-10-11,Momentum Tilt 6M/12M,3Y,-0.004799783621734832
2023-10-12,Momentum Tilt 6M/12M,3Y,-0.004368807693668986
2023-10-13,Momentum Tilt 6M/12M,3Y,-0.00408806070279466
2023-10-16,Momentum Tilt 6M/12M,3Y,-0.004690060415545316
2023-10-17,Momentum Tilt 6M/12M,3Y,-0.0005232135553792094
2023-10-18,Momentum Tilt 6M/12M,3Y,0.0016144508602560226
2023-10-19,Momentum Tilt 6M/12M,3Y,0.0024828364900726374
2023-10-20,Momentum Tilt 6M/12M,3Y,0.0021260925271877618
2023-10-23,Momentum Tilt 6M/12M,3Y,0.0011834582524516968
2023-10-24,Momentum Tilt 6M/12M,3Y,-0.0014344107927646288
2023-10-25,Momentum Tilt 6M/12M,3Y,-0.0008226677118046144
2023-10-26,Momentum Tilt 6M/12M,3Y,-0.0024232767410816702
2023-10-27,Momentum Tilt 6M/12M,3Y,-0.002689432406365766
2023-10-30,Momentum Tilt 6M/12M,3Y,-0.001287352664059771
2023-10-31,Momentum Tilt 6M/12M,3Y,-0.0019977256452290426
2023-11-01,Momentum Tilt 6M/12M,3Y,-0.0014783161921654298
2023-11-02,Momentum Tilt 6M/12M,3Y,-0.0021171436434315183
2023-11-03,Momentum Tilt 6M/12M,3Y,-0.001177884568967169
2023-11-06,Momentum Tilt 6M/12M,3Y,-0.0022016506026882876
2023-11-07,Momentum Tilt 6M/12M,3Y,-0.004877543708585064
2023-11-08,Momentum Tilt 6M/12M,3Y,-0.004654943353578522
2023-11-09,Momentum Tilt 6M/12M,3Y,-0.004359770897148563
2023-11-10,Momentum Tilt 6M/12M,3Y,-0.0036567563385796475
2023-11-13,Momentum Tilt 6M/12M,3Y,-0.0035179939125060677
2023-11-14,Momentum Tilt 6M/12M,3Y,-0.0042184435386070085
2023-11-15,Momentum Tilt 6M/12M,3Y,-0.007167326365017601
2023-11-16,Momentum Tilt 6M/12M,3Y,-0.008124228022489577
2023-11-17,Momentum Tilt 6M/12M,3Y,-0.0073973534393809715
2023-11-20,Momentum Tilt 6M/12M,3Y,-0.00904483017063562
2023-11-21,Momentum Tilt 6M/12M,3Y,-0.01236804249747303
2023-11-22,Momentum Tilt 6M/12M,3Y,-0.014623697056544094
2023-11-23,Momentum Tilt 6M/12M,3Y,-0.014197693432614011
2023-11-24,Momentum Tilt 6M/12M,3Y,-0.01309968662960137
2023-11-27,Momentum Tilt 6M/12M,3Y,-0.012860840360949144
2023-11-28,Momentum Tilt 6M/12M,3Y,-0.021404735003287545
2023-11-29,Momentum Tilt 6M/12M,3Y,-0.023052064212887302
2023-11-30,Momentum Tilt 6M/12M,3Y,-0.0269066848662618
2023-12-01,Momentum Tilt 6M/12M,3Y,-0.025518376898393758
2023-12-04,Momentum Tilt 6M/12M,3Y,-0.023586794322439708
2023-12-05,Momentum Tilt 6M/12M,3Y,-0.01727764348472194
2023-12-06,Momentum Tilt 6M/12M,3Y,-0.015954852577925838
2023-12-07,Momentum Tilt 6M/12M,3Y,-0.019185350291404113
2023-12-08,Momentum Tilt 6M/12M,3Y,-0.02125779962304919
2023-12-11,Momentum Tilt 6M/12M,3Y,-0.022010642609145092
2023-12-12,Momentum Tilt 6M/12M,3Y,-0.02517370687122944
2023-12-13,Momentum Tilt 6M/12M,3Y,-0.02712685241694035
2023-12-14,Momentum Tilt 6M/12M,3Y,-0.026862765446171055
2023-12-15,Momentum Tilt 6M/12M,3Y,-0.019617593589131843
2023-12-18,Momentum Tilt 6M/12M,3Y,-0.023273511328629537
2023-12-19,Momentum Tilt 6M/12M,3Y,-0.024373533885296617
2023-12-20,Momentum Tilt 6M/12M,3Y,-0.024444824779720653
2023-12-21,Momentum Tilt 6M/12M,3Y,-0.023196702222072263
2023-12-22,Momentum Tilt 6M/12M,3Y,-0.025643084715135878
2023-12-25,Momentum Tilt 6M/12M,3Y,-0.02785779803908839
2023-12-26,Momentum Tilt 6M/12M,3Y,-0.0262961446537191
2023-12-27,Momentum Tilt 6M/12M,3Y,-0.030019260051071583
2023-12-28,Momentum Tilt 6M/12M,3Y,-0.03335227537819674
2023-12-29,Momentum Tilt 6M/12M,3Y,-0.0302739102384606
2024-01-01,Momentum Tilt 6M/12M,3Y,-0.033461047483440476
2024-01-02,Momentum Tilt 6M/12M,3Y,-0.03938687273207697
2024-01-03,Momentum Tilt 6M/12M,3Y,-0.04209661979147472
2024-01-04,Momentum Tilt 6M/12M,3Y,-0.04332453053321261
2024-01-05,Momentum Tilt 6M/12M,3Y,-0.0438739887963997
2024-01-08,Momentum Tilt 6M/12M,3Y,-0.040393416679269434
2024-01-09,Momentum Tilt 6M/12M,3Y,-0.039997859173596995
2024-01-10,Momentum Tilt 6M/12M,3Y,-0.03985100177545631
2024-01-11,Momentum Tilt 6M/12M,3Y,-0.04252211535738826
2024-01-12,Momentum Tilt 6M/12M,3Y,-0.047164623413370466
2024-01-15,Momentum Tilt 6M/12M,3Y,-0.051600174379672015
2024-01-16,Momentum Tilt 6M/12M,3Y,-0.04744156377537445
2024-01-17,Momentum Tilt 6M/12M,3Y,-0.0428865312687412
2024-01-18,Momentum Tilt 6M/12M,3Y,-0.0450787355143043
2024-01-19,Momentum Tilt 6M/12M,3Y,-0.04345574996449897
2024-01-22,Momentum Tilt 6M/12M,3Y,-0.046326557618719955
2024-01-23,Momentum Tilt 6M/12M,3Y,-0.048750704461079986
2024-01-24,Momentum Tilt 6M/12M,3Y,-0.04654790138957776
2024-01-25,Momentum Tilt 6M/12M,3Y,-0.0479388419135387
2024-01-26,Momentum Tilt 6M/12M,3Y,-0.04477326834262407
2024-01-29,Momentum Tilt 6M/12M,3Y,-0.044670684464459764
2024-01-30,Momentum Tilt 6M/12M,3Y,-0.048031217209662636
2024-01-31,Momentum Tilt 6M/12M,3Y,-0.05074686024855124
2024-02-01,Momentum Tilt 6M/12M,3Y,-0.04938484261710219
2024-02-02,Momentum Tilt 6M/12M,3Y,-0.04878817949943404
2024-02-05,Momentum Tilt 6M/12M,3Y,-0.0466307929113291
2024-02-06,Momentum Tilt 6M/12M,3Y,-0.04646422287755625
2024-02-07,Momentum Tilt 6M/12M,3Y,-0.04733084422936362
2024-02-08,Momentum Tilt 6M/12M,3Y,-0.048913998963507344
2024-02-09,Momentum Tilt 6M/12M,3Y,-0.046568691674576335
2024-02-12,Momentum Tilt 6M/12M,3Y,-0.046288178130164614
2024-02-13,Momentum Tilt 6M/12M,3Y,-0.03942135311662698
2024-02-14,Momentum Tilt 6M/12M,3Y,-0.039387334137906294
2024-02-15,Momentum Tilt 6M/12M,3Y,-0.03980821622749642
2024-02-16,Momentum Tilt 6M/12M,3Y,-0.039099961522062854
2024-02-19,Momentum Tilt 6M/12M,3Y,-0.040648419588090734
2024-02-20,Momentum Tilt 6M/12M,3Y,-0.04243176237637902
2024-02-21,Momentum Tilt 6M/12M,3Y,-0.047442052929723255
2024-02-22,Momentum Tilt 6M/12M,3Y,-0.04645670044103478
2024-02-23,Momentum Tilt 6M/12M,3Y,-0.047740751181249985
2024-02-26,Momentum Tilt 6M/12M,3Y,-0.04627191085654736
2024-02-27,Momentum Tilt 6M/12M,3Y,-0.04614395606364441
2024-02-28,Momentum Tilt 6M/12M,3Y,-0.04582330100937626
2024-02-29,Momentum Tilt 6M/12M,3Y,-0.04233961719552293
2024-03-01,Momentum Tilt 6M/12M,3Y,-0.04500125606458327
2024-03-04,Momentum Tilt 6M/12M,3Y,-0.04471430327120862
2024-03-05,Momentum Tilt 6M/12M,3Y,-0.05524869263782439
2024-03-06,Momentum Tilt 6M/12M,3Y,-0.05271919622597809
2024-03-07,Momentum Tilt 6M/12M,3Y,-0.052934360312437256
2024-03-08,Momentum Tilt 6M/12M,3Y,-0.05309754706151637
2024-03-11,Momentum Tilt 6M/12M,3Y,-0.04906762873736681
2024-03-12,Momentum Tilt 6M/12M,3Y,-0.042548207104786684
2024-03-13,Momentum Tilt 6M/12M,3Y,-0.04891534989444213
2024-03-14,Momentum Tilt 6M/12M,3Y,-0.0459209156194218
2024-03-15,Momentum Tilt 6M/12M,3Y,-0.04420855339950325
2024-03-18,Momentum Tilt 6M/12M,3Y,-0.04689606730166462
2024-03-19,Momentum Tilt 6M/12M,3Y,-0.05258393092603686
2024-03-20,Momentum Tilt 6M/12M,3Y,-0.05346940125061361
2024-03-21,Momentum Tilt 6M/12M,3Y,-0.054905146744538724
2024-03-22,Momentum Tilt 6M/12M,3Y,-0.05618064747923501
2024-03-25,Momentum Tilt 6M/12M,3Y,-0.05573047305740886
2024-03-26,Momentum Tilt 6M/12M,3Y,-0.06029556091087784
2024-03-27,Momentum Tilt 6M/12M,3Y,-0.055898439346281914
2024-03-28,Momentum Tilt 6M/12M,3Y,-0.06253501107143278
2024-03-29,Momentum Tilt 6M/12M,3Y,-0.06469124324228637
2024-04-01,Momentum Tilt 6M/12M,3Y,-0.0649091128227447
2024-04-02,Momentum Tilt 6M/12M,3Y,-0.07080532486111046
2024-04-03,Momentum Tilt 6M/12M,3Y,-0.07577088740369498
2024-04-04,Momentum Tilt 6M/12M,3Y,-0.0668806712185177
2024-04-05,Momentum Tilt 6M/12M,3Y,-0.07320201271769744
2024-04-08,Momentum Tilt 6M/12M,3Y,-0.07470625755682181
2024-04-09,Momentum Tilt 6M/12M,3Y,-0.06806157619972764
2024-04-10,Momentum Tilt 6M/12M,3Y,-0.06599682563762088
2024-04-11,Momentum Tilt 6M/12M,3Y,-0.044121542338082964
2024-04-12,Momentum Tilt 6M/12M,3Y,-0.058043862577242145
2024-04-15,Momentum Tilt 6M/12M,3Y,-0.048955915764512636
2024-04-16,Momentum Tilt 6M/12M,3Y,-0.050363678429988346
2024-04-17,Momentum Tilt 6M/12M,3Y,-0.05174220026533749
2024-04-18,Momentum Tilt 6M/12M,3Y,-0.058808626984883094
2024-04-19,Momentum Tilt 6M/12M,3Y,-0.05490625177001707
2024-04-22,Momentum Tilt 6M/12M,3Y,-0.04580389189263778
2024-04-23,Momentum Tilt 6M/12M,3Y,-0.054005530165687654
2024-04-24,Momentum Tilt 6M/12M,3Y,-0.05397336885522197
2024-04-25,Momentum Tilt 6M/12M,3Y,-0.056663278784666926
2024-04-26,Momentum Tilt 6M/12M,3Y,-0.06165204300674221
2024-04-29,Momentum Tilt 6M/12M,3Y,-0.056336417306834474
2024-04-30,Momentum Tilt 6M/12M,3Y,-0.05109121779287973
2024-05-01,Momentum Tilt 6M/12M,3Y,-0.05173431186703781
2024-05-02,Momentum Tilt 6M/12M,3Y,-0.05496423069643985
2024-05-03,Momentum Tilt 6M/12M,3Y,-0.04943365397758326
2024-05-06,Momentum Tilt 6M/12M,3Y,-0.04694876968466377
2024-05-07,Momentum Tilt 6M/12M,3Y,-0.053594193532994105
2024-05-08,Momentum Tilt 6M/12M,3Y,-0.055148329675385854
2024-05-09,Momentum Tilt 6M/12M,3Y,-0.050762345210835114
2024-05-10,Momentum Tilt 6M/12M,3Y,-0.052372612515855343
2024-05-13,Momentum Tilt 6M/12M,3Y,-0.04930745421245675
2024-05-14,Momentum Tilt 6M/12M,3Y,-0.0374010141697767
2024-05-15,Momentum Tilt 6M/12M,3Y,-0.03526034876328743
2024-05-16,Momentum Tilt 6M/12M,3Y,-0.0415537198700493
2024-05-17,Momentum Tilt 6M/12M,3Y,-0.044857002066651885
2024-05-20,Momentum Tilt 6M/12M,3Y,-0.041465174419464734
2024-05-21,Momentum Tilt 6M/12M,3Y,-0.04326154176539321
2024-05-22,Momentum Tilt 6M/12M,3Y,-0.045237750126757126
2024-05-23,Momentum Tilt 6M/12M,3Y,-0.04567798029857606
2024-05-24,Momentum Tilt 6M/12M,3Y,-0.04342641064829378
2024-05-27,Momentum Tilt 6M/12M,3Y,-0.0439503450341856
2024-05-28,Momentum Tilt 6M/12M,3Y,-0.04524847410245125
2024-05-29,Momentum Tilt 6M/12M,3Y,-0.04657818548868331
2024-05-30,Momentum Tilt 6M/12M,3Y,-0.046529489060141094
2024-05-31,Momentum Tilt 6M/12M,3Y,-0.04415920708056542
2024-06-03,Momentum Tilt 6M/12M,3Y,-0.0450723894169629
2024-06-04,Momentum Tilt 6M/12M,3Y,-0.0441159729604117
2024-06-05,Momentum Tilt 6M/12M,3Y,-0.04288674373267898
2024-06-06,Momentum Tilt 6M/12M,3Y,-0.04266009952138128
2024-06-07,Momentum Tilt 6M/12M,3Y,-0.041919059011585214
2024-06-10,Momentum Tilt 6M/12M,3Y,-0.04091152463857051
2024-06-11,Momentum Tilt 6M/12M,3Y,-0.038706001280383706
2024-06-12,Momentum Tilt 6M/12M,3Y,-0.037009399320437675
2024-06-13,Momentum Tilt 6M/12M,3Y,-0.04120457827595292
2024-06-14,Momentum Tilt 6M/12M,3Y,-0.04122098531046792
2024-06-17,Momentum Tilt 6M/12M,3Y,-0.04226970588978096
2024-06-18,Momentum Tilt 6M/12M,3Y,-0.04397962145306278
2024-06-19,Momentum Tilt 6M/12M,3Y,-0.04526476636054233
2024-06-20,Momentum Tilt 6M/12M,3Y,-0.04436148452823274
2024-06-21,Momentum Tilt 6M/12M,3Y,-0.04492986777627539
2024-06-24,Momentum Tilt 6M/12M,3Y,-0.04647963844513592
2024-06-25,Momentum Tilt 6M/12M,3Y,-0.0469252993823871
2024-06-26,Momentum Tilt 6M/12M,3Y,-0.04631246220071583
2024-06-27,Momentum Tilt 6M/12M,3Y,-0.04768460589033274
2024-06-28,Momentum Tilt 6M/12M,3Y,-0.0482791235406268
2024-07-01,Momentum Tilt 6M/12M,3Y,-0.04909749737404778
2024-07-02,Momentum Tilt 6M/12M,3Y,-0.051996102374014086
2024-07-03,Momentum Tilt 6M/12M,3Y,-0.054534923761362264
2024-07-04,Momentum Tilt 6M/12M,3Y,-0.05593827717926947
2024-07-05,Momentum Tilt 6M/12M,3Y,-0.055602454130168066
2024-07-08,Momentum Tilt 6M/12M,3Y,-0.06003989494012518
2024-07-09,Momentum Tilt 6M/12M,3Y,-0.05909965514744475
2024-07-10,Momentum Tilt 6M/12M,3Y,-0.05728583897109807
2024-07-11,Momentum Tilt 6M/12M,3Y,-0.0590474894442774
2024-07-12,Momentum Tilt 6M/12M,3Y,-0.06434568845696975
2024-07-15,Momentum Tilt 6M/12M,3Y,-0.06560142726722296
2024-07-16,Momentum Tilt 6M/12M,3Y,-0.07143091897793352
2024-07-17,Momentum Tilt 6M/12M,3Y,-0.0688201357079895
2024-07-18,Momentum Tilt 6M/12M,3Y,-0.07003177488632195
2024-07-19,Momentum Tilt 6M/12M,3Y,-0.06720727333328158
2024-07-22,Momentum Tilt 6M/12M,3Y,-0.07089605021118328
2024-07-23,Momentum Tilt 6M/12M,3Y,-0.06751148155252584
2024-07-24,Momentum Tilt 6M/12M,3Y,-0.06836307548421627
2024-07-25,Momentum Tilt 6M/12M,3Y,-0.07001198871739567
2024-07-26,Momentum Tilt 6M/12M,3Y,-0.07016881524372509
2024-07-29,Momentum Tilt 6M/12M,3Y,-0.07057000238819
2024-07-30,Momentum Tilt 6M/12M,3Y,-0.06991778701609763
2024-07-31,Momentum Tilt 6M/12M,3Y,-0.06354679825877152
2024-08-01,Momentum Tilt 6M/12M,3Y,-0.06314431724562086
2024-08-02,Momentum Tilt 6M/12M,3Y,-0.06368222842786575
2024-08-05,Momentum Tilt 6M/12M,3Y,-0.06122060432030041
2024-08-06,Momentum Tilt 6M/12M,3Y,-0.061011316924446946
2024-08-07,Momentum Tilt 6M/12M,3Y,-0.06323661766573152
2024-08-08,Momentum Tilt 6M/12M,3Y,-0.0649097703680882
2024-08-09,Momentum Tilt 6M/12M,3Y,-0.06434535016318998
2024-08-12,Momentum Tilt 6M/12M,3Y,-0.06299180864844889
2024-08-13,Momentum Tilt 6M/12M,3Y,-0.05768354818986687
2024-08-14,Momentum Tilt 6M/12M,3Y,-0.055247392945482976
2024-08-15,Momentum Tilt 6M/12M,3Y,-0.060389518701250644
2024-08-16,Momentum Tilt 6M/12M,3Y,-0.06166343293672194
2024-08-19,Momentum Tilt 6M/12M,3Y,-0.06084915398130608
2024-08-20,Momentum Tilt 6M/12M,3Y,-0.057837127598498794
2024-08-21,Momentum Tilt 6M/12M,3Y,-0.05738436184133566
2024-08-22,Momentum Tilt 6M/12M,3Y,-0.058750022636008925
2024-08-23,Momentum Tilt 6M/12M,3Y,-0.06112782658332849
2024-08-26,Momentum Tilt 6M/12M,3Y,-0.0635714635627962
2024-08-27,Momentum Tilt 6M/12M,3Y,-0.06256757373648636
2024-08-28,Momentum Tilt 6M/12M,3Y,-0.06355400895203911
2024-08-29,Momentum Tilt 6M/12M,3Y,-0.06313553630036128
2024-08-30,Momentum Tilt 6M/12M,3Y,-0.06350190412874246
2024-09-02,Momentum Tilt 6M/12M,3Y,-0.06193807769888471
2024-09-03,Momentum Tilt 6M/12M,3Y,-0.059795308125555224
2024-09-04,Momentum Tilt 6M/12M,3Y,-0.05972138206947997
2024-09-05,Momentum Tilt 6M/12M,3Y,-0.061357633740825146
2024-09-06,Momentum Tilt 6M/12M,3Y,-0.059965169242778726
2024-09-09,Momentum Tilt 6M/12M,3Y,-0.061232706470403686
2024-09-10,Momentum Tilt 6M/12M,3Y,-0.06068179864667134
2024-09-11,Momentum Tilt 6M/12M,3Y,-0.060988460770014075
2024-09-12,Momentum Tilt 6M/12M,3Y,-0.06319929792125867
2024-09-13,Momentum Tilt 6M/12M,3Y,-0.06212538693936398
2024-09-16,Momentum Tilt 6M/12M,3Y,-0.06205484167561237
2024-09-17,Momentum Tilt 6M/12M,3Y,-0.062388899671686704
2024-09-18,Momentum Tilt 6M/12M,3Y,-0.06213377555399624
2024-09-19,Momentum Tilt 6M/12M,3Y,-0.05970015371109205
2024-09-20,Momentum Tilt 6M/12M,3Y,-0.06235666470207235
2024-09-23,Momentum Tilt 6M/12M,3Y,-0.06476831150531048
2024-09-24,Momentum Tilt 6M/12M,3Y,-0.06537545519905619
2024-09-25,Momentum Tilt 6M/12M,3Y,-0.06608355820287748
2024-09-26,Momentum Tilt 6M/12M,3Y,-0.06844968608894852
2024-09-27,Momentum Tilt 6M/12M,3Y,-0.06723655785292681
2024-09-30,Momentum Tilt 6M/12M,3Y,-0.06782480976589333
2024-10-01,Momentum Tilt 6M/12M,3Y,-0.0706055825393036
2024-10-02,Momentum Tilt 6M/12M,3Y,-0.07156816348509132
2024-10-03,Momentum Tilt 6M/12M,3Y,-0.06894871920859025
2024-10-04,Momentum Tilt 6M/12M,3Y,-0.069050095242572
2024-10-07,Momentum Tilt 6M/12M,3Y,-0.06835020584899254
2024-10-08,Momentum Tilt 6M/12M,3Y,-0.06678269383144975
2024-10-09,Momentum Tilt 6M/12M,3Y,-0.06331553318691407
2024-10-10,Momentum Tilt 6M/12M,3Y,-0.06368014734916716
2024-10-11,Momentum Tilt 6M/12M,3Y,-0.06119310752580831
2024-10-14,Momentum Tilt 6M/12M,3Y,-0.06396952063998185
2024-10-15,Momentum Tilt 6M/12M,3Y,-0.06135392699295661
2024-10-16,Momentum Tilt 6M/12M,3Y,-0.06283189376897436
2024-10-17,Momentum Tilt 6M/12M,3Y,-0.06110359478369942
2024-10-18,Momentum Tilt 6M/12M,3Y,-0.061953352481476376
2024-10-21,Momentum Tilt 6M/12M,3Y,-0.06045845306909747
2024-10-22,Momentum Tilt 6M/12M,3Y,-0.06363568941605313
2024-10-23,Momentum Tilt 6M/12M,3Y,-0.06326791209151028
2024-10-24,Momentum Tilt 6M/12M,3Y,-0.06371862534790385
2024-10-25,Momentum Tilt 6M/12M,3Y,-0.06446495211081216
2024-10-28,Momentum Tilt 6M/12M,3Y,-0.06115917918299807
2024-10-29,Momentum Tilt 6M/12M,3Y,-0.059955733043935866
2024-10-30,Momentum Tilt 6M/12M,3Y,-0.0584079582062933
2024-10-31,Momentum Tilt 6M/12M,3Y,-0.05901535228439825
2024-11-01,Momentum Tilt 6M/12M,3Y,-0.056419938667071845
2024-11-04,Momentum Tilt 6M/12M,3Y,-0.054220107782948945
2024-11-05,Momentum Tilt 6M/12M,3Y,-0.05347701330430499
2024-11-06,Momentum Tilt 6M/12M,3Y,-0.05375957503925155
2024-11-07,Momentum Tilt 6M/12M,3Y,-0.05831276597584922
2024-11-08,Momentum Tilt 6M/12M,3Y,-0.05616191512559365
2024-11-11,Momentum Tilt 6M/12M,3Y,-0.05940521171043689
2024-11-12,Momentum Tilt 6M/12M,3Y,-0.06021368321779519
2024-11-13,Momentum Tilt 6M/12M,3Y,-0.06039719962043277
2024-11-14,Momentum Tilt 6M/12M,3Y,-0.061142085036196
2024-11-15,Momentum Tilt 6M/12M,3Y,-0.06506793507624087
2024-11-18,Momentum Tilt 6M/12M,3Y,-0.06630593932752826
2024-11-19,Momentum Tilt 6M/12M,3Y,-0.06823855837510251
2024-11-20,Momentum Tilt 6M/12M,3Y,-0.06500172719921471
2024-11-21,Momentum Tilt 6M/12M,3Y,-0.06370651743105538
2024-11-22,Momentum Tilt 6M/12M,3Y,-0.066494823801732
2024-11-25,Momentum Tilt 6M/12M,3Y,-0.06453960861035357
2024-11-26,Momentum Tilt 6M/12M,3Y,-0.0650138390006938
2024-11-27,Momentum Tilt 6M/12M,3Y,-0.06458465311402883
2024-11-28,Momentum Tilt 6M/12M,3Y,-0.06116425678882553
2024-11-29,Momentum Tilt 6M/12M,3Y,-0.06387252550525147
2024-12-02,Momentum Tilt 6M/12M,3Y,-0.06725437380656563
2024-12-03,Momentum Tilt 6M/12M,3Y,-0.06199728563183249
2024-12-04,Momentum Tilt 6M/12M,3Y,-0.06385206963310153
2024-12-05,Momentum Tilt 6M/12M,3Y,-0.0660464427093741
2024-12-06,Momentum Tilt 6M/12M,3Y,-0.06566936361811915
2024-12-09,Momentum Tilt 6M/12M,3Y,-0.06658979847769642
2024-12-10,Momentum Tilt 6M/12M,3Y,-0.06894629407090136
2024-12-11,Momentum Tilt 6M/12M,3Y,-0.06818191189148548
2024-12-12,Momentum Tilt 6M/12M,3Y,-0.06527099143401305
2024-12-13,Momentum Tilt 6M/12M,3Y,-0.06175374436592951
2024-12-16,Momentum Tilt 6M/12M,3Y,-0.05363590756004921
2024-12-17,Momentum Tilt 6M/12M,3Y,-0.05250003577646889
2024-12-18,Momentum Tilt 6M/12M,3Y,-0.05178913954524744
2024-12-19,Momentum Tilt 6M/12M,3Y,-0.051490362735792106
2024-12-20,Momentum Tilt 6M/12M,3Y,-0.05262611856534849
2024-12-23,Momentum Tilt 6M/12M,3Y,-0.052801476910538714
2024-12-24,Momentum Tilt 6M/12M,3Y,-0.051789103360819544
2024-12-25,Momentum Tilt 6M/12M,3Y,-0.05277091707494619
2024-12-26,Momentum Tilt 6M/12M,3Y,-0.04792522067379967
2024-12-27,Momentum Tilt 6M/12M,3Y,-0.04979150780923436
2024-12-30,Momentum Tilt 6M/12M,3Y,-0.05501190588199889
2024-12-31,Momentum Tilt 6M/12M,3Y,-0.059595265467552894
2025-01-01,Momentum Tilt 6M/12M,3Y,-0.05935557481103637
2025-01-02,Momentum Tilt 6M/12M,3Y,-0.06184058119662539
2025-01-03,Momentum Tilt 6M/12M,3Y,-0.06098913918370208
2025-01-06,Momentum Tilt 6M/12M,3Y,-0.05835848487590334
2025-01-07,Momentum Tilt 6M/12M,3Y,-0.0572176441602803
2025-01-08,Momentum Tilt 6M/12M,3Y,-0.061989103517193334
2025-01-09,Momentum Tilt 6M/12M,3Y,-0.05952442368780986
2025-01-10,Momentum Tilt 6M/12M,3Y,-0.05687387117719411
2025-01-13,Momentum Tilt 6M/12M,3Y,-0.057679768218705574
2025-01-14,Momentum Tilt 6M/12M,3Y,-0.05207709262784954
2025-01-15,Momentum Tilt 6M/12M,3Y,-0.05867783856540654
2025-01-16,Momentum Tilt 6M/12M,3Y,-0.05792902050702664
2025-01-17,Momentum Tilt 6M/12M,3Y,-0.057622920545602474
2025-01-20,Momentum Tilt 6M/12M,3Y,-0.05878535576874122
2025-01-21,Momentum Tilt 6M/12M,3Y,-0.06162375969530309
2025-01-22,Momentum Tilt 6M/12M,3Y,-0.06269567499711037
2025-01-23,Momentum Tilt 6M/12M,3Y,-0.06179476674341067
2025-01-24,Momentum Tilt 6M/12M,3Y,-0.06076609193494886
2025-01-27,Momentum Tilt 6M/12M,3Y,-0.055096497444131254
2025-01-28,Momentum Tilt 6M/12M,3Y,-0.05595169209168693
2025-01-29,Momentum Tilt 6M/12M,3Y,-0.05620217038468045
2025-01-30,Momentum Tilt 6M/12M,3Y,-0.059587858476276345
2025-01-31,Momentum Tilt 6M/12M,3Y,-0.056271365292829945
2025-02-03,Momentum Tilt 6M/12M,3Y,-0.054693366788234554
2025-02-04,Momentum Tilt 6M/12M,3Y,-0.055517520905973505
2025-02-05,Momentum Tilt 6M/12M,3Y,-0.05531090431058705
2025-02-06,Momentum Tilt 6M/12M,3Y,-0.054565622023653226
2025-02-07,Momentum Tilt 6M/12M,3Y,-0.0561068789552035
2025-02-10,Momentum Tilt 6M/12M,3Y,-0.0553251864819313
2025-02-11,Momentum Tilt 6M/12M,3Y,-0.058768303301346636
2025-02-12,Momentum Tilt 6M/12M,3Y,-0.05686671707684954
2025-02-13,Momentum Tilt 6M/12M,3Y,-0.057231739649787894
2025-02-14,Momentum Tilt 6M/12M,3Y,-0.05537315092244732
2025-02-17,Momentum Tilt 6M/12M,3Y,-0.05785975323771009
2025-02-18,Momentum Tilt 6M/12M,3Y,-0.054781529756315894
2025-02-19,Momentum Tilt 6M/12M,3Y,-0.05326042157240374
2025-02-20,Momentum Tilt 6M/12M,3Y,-0.05518503382386375
2025-02-21,Momentum Tilt 6M/12M,3Y,-0.055843581925957064
2025-02-24,Momentum Tilt 6M/12M,3Y,-0.05660796560163095
2025-02-25,Momentum Tilt 6M/12M,3Y,-0.05667410629779668
2025-02-26,Momentum Tilt 6M/12M,3Y,-0.05808104717228346
2025-02-27,Momentum Tilt 6M/12M,3Y,-0.0602880334608209
2025-02-28,Momentum Tilt 6M/12M,3Y,-0.06063409085974225
2025-03-03,Momentum Tilt 6M/12M,3Y,-0.062084676581132925
2025-03-04,Momentum Tilt 6M/12M,3Y,-0.06329268131804855
2025-03-05,Momentum Tilt 6M/12M,3Y,-0.06463216014344075
2025-03-06,Momentum Tilt 6M/12M,3Y,-0.06338729914232921
2025-03-07,Momentum Tilt 6M/12M,3Y,-0.06617367028299515
2025-03-10,Momentum Tilt 6M/12M,3Y,-0.06698873265123839
2025-03-11,Momentum Tilt 6M/12M,3Y,-0.06713435772434817
2025-03-12,Momentum Tilt 6M/12M,3Y,-0.0651274617745865
2025-03-13,Momentum Tilt 6M/12M,3Y,-0.06512534731433939
2025-03-14,Momentum Tilt 6M/12M,3Y,-0.06560964657111668
2025-03-17,Momentum Tilt 6M/12M,3Y,-0.06544574062188802
2025-03-18,Momentum Tilt 6M/12M,3Y,-0.06444517345708234
2025-03-19,Momentum Tilt 6M/12M,3Y,-0.06588252175146758
